,source,target,JW,HPP,p50k_base,cl100k_base,r50k_base,gpt2
0,http://www.bbc.co.uk/things/1452#id,http://www.bbc.co.uk/things/78721929#id,0.6795160259045728,0.4420860536244875,0.5872715522597812,0.5741067205099364,0.5872715522597812,0.5872715522597812
1,http://www.bbc.co.uk/things/1508#id,http://www.bbc.co.uk/things/1983479092#id,0.7040542199539653,0.4426350763700362,0.5209418750847121,0.3971897116219869,0.5209418750847121,0.5209418750847121
2,http://www.bbc.co.uk/things/1284#id,http://www.bbc.co.uk/things/1622011221#id,0.6858675258573199,0.4535010980196962,0.446575396904873,0.4800411562102847,0.446575396904873,0.446575396904873
3,http://www.bbc.co.uk/things/435#id,http://www.bbc.co.uk/things/60299951#id,0.6832143654165944,0.4243877666485929,0.36011910774742173,0.41422505809301197,0.36011910774742173,0.36011910774742173
4,http://www.bbc.co.uk/things/692#id,http://www.bbc.co.uk/things/320618548#id,0.616635882125421,0.35319706980964033,0.21116899056123922,0.2194329664105221,0.22375009593085643,0.22375009593085643
5,http://www.bbc.co.uk/things/1245#id,http://www.bbc.co.uk/things/1366905092#id,0.6574988549305172,0.4191906477517442,0.3507791525401139,0.33862439371946096,0.3507791525401139,0.3507791525401139
6,http://www.bbc.co.uk/things/1379#id,http://www.bbc.co.uk/things/120945853#id,0.6257734314966844,0.3808273589535884,0.5918809699837337,0.4124527850415736,0.5918809699837337,0.5918809699837337
7,http://www.bbc.co.uk/things/514#id,http://www.bbc.co.uk/things/946307201#id,0.6316202934687888,0.37918790712579153,0.2586576665789256,0.2967267682138466,0.2586576665789256,0.2586576665789256
8,http://www.bbc.co.uk/things/609#id,http://www.bbc.co.uk/things/2015157306#id,0.614763399566202,0.3730536201188402,0.3795751602755333,0.35336006771350176,0.3795751602755333,0.3795751602755333
9,http://www.bbc.co.uk/things/1100#id,http://www.bbc.co.uk/things/1810678176#id,0.6282304236768522,0.36933995963962307,0.29774812922852817,0.3029417773594291,0.29774812922852817,0.29774812922852817
10,http://www.bbc.co.uk/things/1746#id,http://www.bbc.co.uk/things/1746#id,0.691776019723471,0.43492098213409214,0.42989298811559773,0.40261778315492774,0.42989298811559773,0.42989298811559773
11,http://www.bbc.co.uk/things/104#id,http://www.bbc.co.uk/things/104#id,0.6735414548122172,0.44779167883831905,0.6004533631122464,0.6076670172680574,0.6004533631122464,0.6004533631122464
12,http://www.bbc.co.uk/things/1676#id,http://www.bbc.co.uk/things/1278790040#id,0.6901051455161556,0.47481829113865087,0.5510931831638228,0.5344137169638041,0.5510931831638228,0.5510931831638228
13,http://www.bbc.co.uk/things/1520#id,http://www.bbc.co.uk/things/677020233#id,0.6591089991217467,0.44396067525427296,0.478461432485058,0.4074128023692726,0.478461432485058,0.478461432485058
14,http://www.bbc.co.uk/things/929#id,http://www.bbc.co.uk/things/2005714510#id,0.6531703073031825,0.37809190118391356,0.32278550582147114,0.39243447451099694,0.32278550582147114,0.32278550582147114
15,http://www.bbc.co.uk/things/1673#id,http://www.bbc.co.uk/things/138945042#id,0.6374057668986467,0.35447117790825655,0.3145299577448666,0.3032290245300593,0.3145299577448666,0.3145299577448666
16,http://www.bbc.co.uk/things/852#id,http://www.bbc.co.uk/things/1189993606#id,0.6073599117419721,0.29425829272089776,0.30058805101155284,0.22540055262684125,0.30058805101155284,0.30058805101155284
17,http://www.bbc.co.uk/things/1493#id,http://www.bbc.co.uk/things/1493#id,0.6892932004303332,0.45597131450423173,0.5429865292499853,0.5446001161265995,0.5429865292499853,0.5429865292499853
18,http://www.bbc.co.uk/things/55#id,http://www.bbc.co.uk/things/2030607927#id,0.7061507194888577,0.43692481700880176,0.29046415026168493,0.3557929594315429,0.29046415026168493,0.29046415026168493
19,http://www.bbc.co.uk/things/863#id,http://www.bbc.co.uk/things/863#id,0.713825869649743,0.4407912362541645,0.465358731199115,0.4761503119919429,0.465358731199115,0.465358731199115
20,http://www.bbc.co.uk/things/970#id,http://www.bbc.co.uk/things/1482853447#id,0.6884067944867325,0.43982426889108306,0.3910286383773067,0.3804244169031195,0.3910286383773067,0.3910286383773067
21,http://www.bbc.co.uk/things/1017#id,http://www.bbc.co.uk/things/1096594403#id,0.6840194358334051,0.4091149800507174,0.5363282974879976,0.48318164526060653,0.5363282974879976,0.5363282974879976
22,http://www.bbc.co.uk/things/819#id,http://www.bbc.co.uk/things/819#id,0.6994724221423894,0.42155872544424855,0.5053797056553921,0.6884691090389625,0.5053797056553921,0.5053797056553921
23,http://www.bbc.co.uk/things/1303#id,http://www.bbc.co.uk/things/1303#id,0.6933384192499937,0.4521580224438976,0.4924119261355185,0.46775401539953365,0.4924119261355185,0.4924119261355185
24,http://www.bbc.co.uk/things/470#id,http://www.bbc.co.uk/things/981829838#id,0.7218920352102141,0.4493727994964104,0.48644866873156284,0.46727091110895635,0.48644866873156284,0.48644866873156284
25,http://www.bbc.co.uk/things/339#id,http://www.bbc.co.uk/things/339#id,0.696508182398921,0.46203392339716426,0.45862831932935294,0.4511739782221497,0.45862831932935294,0.45862831932935294
26,http://www.bbc.co.uk/things/943#id,http://www.bbc.co.uk/things/916913097#id,0.5883848417278175,0.3032226324685035,0.2655483208313458,0.24898169031794717,0.2655483208313458,0.2655483208313458
27,http://www.bbc.co.uk/things/726#id,http://www.bbc.co.uk/things/1713028072#id,0.6989663540985709,0.4445536948617975,0.3865883680224158,0.3793760810053999,0.3865883680224158,0.3865883680224158
28,http://www.bbc.co.uk/things/1601#id,http://www.bbc.co.uk/things/524630925#id,0.7001651100205376,0.45363056761703835,0.6064093061943412,0.5553820543698189,0.6064093061943412,0.6064093061943412
29,http://www.bbc.co.uk/things/1380#id,http://www.bbc.co.uk/things/1916723879#id,0.7283238001903845,0.46298051286538816,0.586015599180769,0.537906733910169,0.586015599180769,0.586015599180769
30,http://www.bbc.co.uk/things/1274#id,http://www.bbc.co.uk/things/132962797#id,0.7164881693747254,0.4474700733356629,0.4949773298906083,0.5615222500267617,0.4949773298906083,0.4949773298906083
